complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,defect
87,3758,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,1
41,1265,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
214,5106,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
214,5106,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
81,3468,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
39,2351,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,0
39,2342,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,0
100,2053,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,0
100,2053,421,273,302,44,34,57,465,17,81,59,107,98,166,583,1098,11,12329,684,0,0
167,5072,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
167,5072,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
87,2883,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,0
86,1796,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,1
86,1788,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,0
87,3752,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
193,4386,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,0
193,4386,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,0
50,586,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,1
167,5087,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
167,5087,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
214,5106,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
214,5106,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
156,4422,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
167,5085,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
167,5085,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
156,4422,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
87,3748,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
45,1258,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
231,5261,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,0
231,5261,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,0
88,3778,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
89,3806,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
204,4292,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
204,4292,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
83,4156,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
90,3836,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
51,1398,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
221,5235,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
221,5235,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
222,5253,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
222,5253,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
88,3790,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,1
11,423,75,38,59,1,3,12,76,2,4,2,4,6,6,10,15,1,15,0,0,1
45,2193,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
52,1417,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
231,5265,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,1
231,5265,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,1
117,2801,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
117,2801,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
80,1686,53,23,39,0,0,13,53,2,8,4,8,10,12,26,39,1,39,2,0,1
80,1686,515,298,307,33,80,99,548,12,63,44,77,75,121,419,753,7,5527,307,0,1
259,6096,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,1
259,6096,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,1
97,4426,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,1
79,1686,53,23,39,0,0,13,53,2,8,4,8,10,12,26,39,1,39,2,0,0
79,1686,515,298,307,33,80,99,548,12,63,44,77,75,121,419,753,7,5527,307,0,0
215,5118,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
215,5118,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
222,5253,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
222,5253,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
88,3790,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
11,423,75,38,59,1,3,12,76,2,4,2,4,6,6,10,15,1,15,0,0,0
45,2193,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
231,5265,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,0
231,5265,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,0
117,2801,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,0
117,2801,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,0
97,4426,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,0
108,2071,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,0
108,2071,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,0
258,6107,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,0
258,6107,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,0
15,466,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,0
15,466,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,0
223,5265,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
223,5265,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
259,6114,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,0
259,6114,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,0
90,3848,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
214,4584,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,1
214,4584,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,1
100,2037,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,1
100,2037,421,273,302,44,34,57,465,17,81,59,107,98,166,583,1098,11,12329,684,0,1
60,1084,282,196,195,3,0,86,285,8,130,71,141,138,212,936,1507,4,6538,363,0,1
17,384,85,59,61,8,0,16,93,5,18,10,18,23,28,86,126,2,316,17,0,1
90,3814,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,1
147,6905,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,1
87,2871,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,1
97,4414,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,1
23,577,102,59,69,5,3,24,107,6,22,15,28,28,43,113,206,3,789,43,0,1
156,4416,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
73,3804,1296,573,1062,40,33,157,1336,8,201,118,231,209,349,1561,2689,4,12365,686,0,1
82,4295,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,1
39,2324,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,1
38,2301,334,251,279,10,4,40,344,5,127,74,143,132,217,899,1528,2,4303,239,0,1
33,1886,384,251,317,7,8,52,391,11,70,44,84,81,128,467,811,6,5355,297,0,1
39,1724,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,1
75,2952,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,1
82,4108,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
51,595,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2482,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,1
111,2482,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,1
78,3035,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,1
214,4584,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,0
214,4584,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,0
100,2037,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,0
100,2037,421,273,302,44,34,57,465,17,81,59,107,98,166,583,1098,11,12329,684,0,0
60,1084,282,196,195,3,0,86,285,8,130,71,141,138,212,936,1507,4,6538,363,0,0
17,384,85,59,61,8,0,16,93,5,18,10,18,23,28,86,126,2,316,17,0,0
90,3814,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,0
147,6905,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,0
87,2871,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,0
97,4414,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,0
23,577,102,59,69,5,3,24,107,6,22,15,28,28,43,113,206,3,789,43,0,0
156,4416,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
73,3804,1296,573,1062,40,33,157,1336,8,201,118,231,209,349,1561,2689,4,12365,686,0,0
82,4295,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
39,2324,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,0
38,2301,334,251,279,10,4,40,344,5,127,74,143,132,217,899,1528,2,4303,239,0,0
33,1886,384,251,317,7,8,52,391,11,70,44,84,81,128,467,811,6,5355,297,0,0
39,1724,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,0
75,2952,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,0
82,4108,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
51,595,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2482,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,0
111,2482,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,0
78,3035,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,0
227,5227,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,1
227,5227,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,1
230,5249,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,1
230,5249,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,1
206,4323,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
206,4323,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,1
90,4382,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
207,4339,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
207,4339,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
90,4382,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
34,1617,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516,2795,6,17273,959,0,0
103,2142,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,1
77,3417,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,1
104,2098,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,1
104,2104,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
77,3416,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
348,6977,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
348,6977,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,0
348,6977,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,0
120,2925,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
120,2925,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
28,1220,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,1
28,1210,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,0
48,1310,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
12,489,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,0
50,1354,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,1
24,1115,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,1
50,1361,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,1
23,1137,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,1
51,1412,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
13,565,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,0
53,1452,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,1
23,1145,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,1
53,1452,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
23,1101,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,0
57,1539,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
23,1108,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,0
17,1072,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,0
63,1639,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,1
24,1310,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,1
23,1297,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,0
13,571,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,0
63,1639,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
352,7047,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,1
352,7047,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,1
352,7047,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,1
117,2821,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
117,2821,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
27,1108,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,1
67,1738,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
25,1443,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,0
87,2475,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
87,2475,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,1
91,4494,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
69,1729,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
25,1433,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,0
25,1432,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,0
68,1718,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
349,6987,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
349,6987,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,0
349,6987,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,0
84,4398,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
83,4348,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
83,4374,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
347,6972,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,1
347,6972,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,1
347,6972,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,1
27,950,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,1
27,950,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,1
84,4416,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,1
11,238,19,8,11,5,0,4,24,2,5,3,6,7,9,13,25,1,30,1,0,1
11,238,102,59,69,5,3,24,107,6,22,15,28,28,43,113,206,3,789,43,0,1
11,238,106,40,36,3,49,17,109,8,17,13,23,25,36,93,167,5,904,50,0,1
26,527,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
26,527,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
26,527,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
26,527,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
26,527,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
26,527,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
26,527,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
26,527,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
59,1355,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,1
59,1355,456,277,329,12,42,72,468,13,85,50,97,98,147,592,972,7,7212,400,0,1
141,2977,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,1
141,2977,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,1
348,6992,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,1
348,6992,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,1
348,6992,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,1
231,5277,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,1
231,5277,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,1
117,2804,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
117,2804,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
104,2107,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,1
46,963,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,1
46,963,322,174,179,16,74,51,338,10,41,26,46,51,72,252,408,5,2291,127,0,1
223,5307,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
223,5307,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
111,2485,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,1
111,2485,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,1
207,4345,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
207,4345,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,1
90,3848,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,1
135,5792,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,1
128,5159,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,1
45,2208,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
90,4388,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
69,1731,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,0
13,563,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,0
347,6972,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
347,6972,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,0
347,6972,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,0
27,950,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,0
27,950,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,0
84,4416,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
11,238,19,8,11,5,0,4,24,2,5,3,6,7,9,13,25,1,30,1,0,0
11,238,102,59,69,5,3,24,107,6,22,15,28,28,43,113,206,3,789,43,0,0
11,238,106,40,36,3,49,17,109,8,17,13,23,25,36,93,167,5,904,50,0,0
26,527,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26,527,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
26,527,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
26,527,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
26,527,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
26,527,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
26,527,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
26,527,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1355,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,0
59,1355,456,277,329,12,42,72,468,13,85,50,97,98,147,592,972,7,7212,400,0,0
141,2977,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,0
141,2977,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,0
347,6987,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
347,6987,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,0
347,6987,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,0
231,5277,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,0
231,5277,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,0
117,2804,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,0
117,2804,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,0
104,2107,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
46,963,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,0
46,963,322,174,179,16,74,51,338,10,41,26,46,51,72,252,408,5,2291,127,0,0
223,5307,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
223,5307,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
111,2485,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,0
111,2485,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,0
207,4345,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
207,4345,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
135,5792,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,0
128,5159,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,0
45,2208,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
90,4388,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
28,1141,373,158,315,8,0,51,381,5,76,44,79,81,123,486,779,2,2026,112,0,1
352,7034,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,0
352,7034,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,0
352,7034,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,0
22,666,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,0
105,2128,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,1
259,6118,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,1
259,6118,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,1
108,2217,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
82,3538,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
138,5836,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,1
82,3550,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
82,3556,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,0
