,complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,change_type,added,removed,defect
14363,148,6629,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,32,0,1
14364,56,1576,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,36,4,0
14365,56,1576,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,36,4,0
14366,61,2720,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,78,0,0
14367,148,6629,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,32,0,0
14368,148,6629,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,32,0,0
14369,518,11168,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,7,2,1
14370,518,11168,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,7,2,1
14371,77,3168,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,1,1,1
14372,112,4316,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,2,1
14373,24,834,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,4,4,1
14374,24,834,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,4,4,1
14375,146,6594,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,1,1,1
14376,146,6594,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,1
14377,68,3327,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,42,60,1
14378,314,6750,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,0
14379,314,6750,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,1,1,0
14380,92,4879,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,17,0,0
14381,56,1576,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,36,4,0
14382,56,1576,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,36,4,0
14383,61,2720,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,78,0,0
14384,175,4054,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,5,0,1
14385,175,4054,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,5,0,1
14386,64,2671,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,12,0,1
14387,24,834,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,4,4,0
14388,24,834,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,4,4,0
14389,146,6594,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,1,1,0
14390,146,6594,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,0
14391,68,3327,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,42,60,0
14392,314,6750,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,8,2,0
14393,314,6750,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,8,2,0
14394,92,4879,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,36,2,0
14395,175,4054,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,5,0,0
14396,175,4054,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,5,0,0
14397,64,2671,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,12,0,0
14398,175,4040,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,1,2,0
14399,175,4040,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,1,2,0
14400,175,4040,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,1,2,0
14401,175,4040,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,1,2,0
14402,519,11194,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,11,4,0
14403,519,11194,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,11,4,0
14404,85,3914,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,12,0,0
14405,519,11194,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,11,4,0
14406,519,11194,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,11,4,0
14407,85,3914,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,12,0,0
14408,322,6612,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,0,1
14409,322,6612,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,1,0,1
14410,322,6612,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,1,0,1
14411,177,4103,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,22,1,1
14412,177,4103,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,22,1,1
14413,87,4028,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,37,0,1
14414,92,4881,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,1,1,1
14415,523,11235,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,8,2,0
14416,523,11235,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,8,2,0
14417,84,4537,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,37,0,0
14418,322,6608,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,2,4,1
14419,322,6608,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,2,4,1
14420,322,6608,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,2,4,1
14421,237,5245,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,4,6,1
14422,237,5245,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,4,6,1
14423,311,6721,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,2,2,1
14424,311,6721,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,2,2,1
14425,77,3179,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,0,48,1
14426,5,162,75,38,59,1,3,12,76,2,4,2,4,6,6,10,15,1,15,0,0,0,55,0,1
14427,145,6578,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,1,2,1
14428,145,6578,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,1,2,1
14429,14,811,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,0,1,1
14430,520,11213,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,7,2,0
14431,520,11213,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,7,2,0
14432,77,3168,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,1,1,0
14433,112,4316,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,2,0
14434,524,11254,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,8,2,0
14435,524,11254,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,8,2,0
14436,84,4537,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,37,0,0
14437,322,6612,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,1,0,0
14438,322,6612,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,1,0,0
14439,322,6612,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,1,0,0
14440,177,4103,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,22,1,0
14441,177,4103,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,22,1,0
14442,87,4028,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,37,0,0
14443,92,4881,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,1,1,0
14444,177,4103,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,0,4,0
14445,177,4103,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,0,4,0
14446,117,2369,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,2,0
14447,117,2369,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,2,2,0
14448,238,5259,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,7,2,0
14449,238,5259,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,7,2,0
14450,71,2075,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,2,2,0
14451,71,2075,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,2,2,0
14452,179,4142,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,4,0,0
14453,179,4142,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,4,0,0
14454,46,954,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,2,2,2,0
14455,46,954,322,174,179,16,74,51,338,10,41,26,46,51,72,252,408,5,2291,127,0,2,2,2,0
14456,320,6840,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,22,8,0
14457,320,6840,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,22,8,0
14458,16,468,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,1,1,0
14459,16,468,182,102,99,11,40,35,193,3,11,6,11,14,17,42,64,1,97,5,0,2,1,1,0
14460,81,3317,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,1,1,0
14461,88,4059,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,12,0,0
14462,147,6691,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,32,0,0
14463,147,6691,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,32,0,0
14464,93,4930,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,37,0,0
14465,114,4432,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,2,0
14466,63,2634,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,12,0,0
14467,117,2369,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,2,0
14468,117,2369,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,2,2,0
14469,238,5259,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,7,2,0
14470,238,5259,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,7,2,0
14471,71,2075,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,2,2,0
14472,71,2075,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,2,2,0
14473,179,4142,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,4,0,0
14474,179,4142,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,4,0,0
14475,46,954,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,2,2,2,0
14476,46,954,322,174,179,16,74,51,338,10,41,26,46,51,72,252,408,5,2291,127,0,2,2,2,0
14477,320,6840,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,22,8,0
14478,320,6840,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,22,8,0
14479,16,468,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,1,1,0
14480,16,468,182,102,99,11,40,35,193,3,11,6,11,14,17,42,64,1,97,5,0,2,1,1,0
14481,81,3317,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,1,1,0
14482,88,4059,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,12,0,0
14483,147,6691,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,32,0,0
14484,147,6691,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,32,0,0
14485,93,4930,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,37,0,0
14486,114,4432,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,2,2,0
14487,63,2634,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,12,0,0
14488,179,4142,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,1,1,1
14489,179,4142,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,1,1,1
14490,179,4142,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,1,1,0
14491,179,4142,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,1,1,0
14492,2,26,6,4,4,0,0,2,6,1,4,2,4,5,6,8,13,0,6,0,0,3,5,5,1
14493,2,26,6,4,4,0,0,2,6,1,4,2,4,5,6,8,13,0,6,0,0,3,5,5,0
14494,322,6615,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,2,4,0
14495,322,6615,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,2,4,0
14496,322,6615,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,2,4,0
14497,238,5264,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,4,6,0
14498,238,5264,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,4,6,0
14499,320,6843,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,2,2,0
14500,320,6843,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,2,2,0
14501,77,3179,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,0,48,0
14502,5,162,75,38,59,1,3,12,76,2,4,2,4,6,6,10,15,1,15,0,0,0,55,0,0
14503,146,6675,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,1,2,0
14504,146,6675,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,1,2,0
14505,14,811,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,0,1,0
14506,238,5264,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,1,1,0
14507,238,5264,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,1,1,0
14508,238,5264,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,1,1,1
14509,238,5264,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,1,1,1
14510,177,3648,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,2,10,1
14511,177,3648,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,2,10,1
14512,207,4433,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,2,1,1
14513,207,4433,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,2,1,1
14514,135,6349,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,68,38,1
14515,135,6409,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,44,34,1
14516,322,6887,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,11,1,1
14517,322,6887,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,11,1,1
14518,147,6711,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,7,0,1
14519,147,6711,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,7,0,1
14520,207,4433,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,2,1,0
14521,207,4433,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,2,1,0
14522,135,6409,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,112,72,0
14523,322,6887,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,11,1,0
14524,322,6887,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,11,1,0
14525,147,6711,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,7,0,0
14526,147,6711,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,7,0,0
14527,240,5292,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,12,1,1
14528,240,5292,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,12,1,1
14529,321,6880,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,2,3,1
14530,321,6880,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,2,3,1
14531,147,6722,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,1,0,1
14532,147,6722,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,1
14533,240,5292,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,12,1,0
14534,240,5292,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,12,1,0
14535,321,6880,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,2,3,0
14536,321,6880,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,2,3,0
14537,147,6722,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,1,0,0
14538,147,6722,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
14539,12,228,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,2,2,0
14540,12,228,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,2,2,0
14541,12,228,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14542,12,228,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14543,12,228,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14544,12,228,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14545,12,228,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14546,12,228,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,2,2,0
14547,12,228,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14548,12,228,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14549,12,228,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14550,12,228,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14551,12,228,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14552,12,228,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14553,12,228,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,2,2,0
14554,12,228,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,2,2,0
14555,71,3611,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,1,1,1
14556,12,228,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,2,2,0
14557,12,228,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,2,2,0
14558,12,228,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14559,12,228,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14560,12,228,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14561,12,228,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14562,12,228,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14563,12,228,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,2,2,0
14564,12,228,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14565,12,228,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14566,12,228,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14567,12,228,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14568,12,228,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14569,12,228,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
14570,12,228,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,2,2,0
14571,12,228,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,2,2,0
14572,177,3648,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,2,10,0
14573,177,3648,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,2,10,0
14574,71,3611,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,1,1,0
14575,240,5295,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,1,1,1
14576,240,5295,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,1,1,1
14577,147,6728,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,18,1,1
14578,147,6728,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,18,1,1
14579,240,5295,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,1,1,0
14580,240,5295,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,1,1,0
14581,147,6728,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,18,1,0
14582,147,6728,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,18,1,0
14583,32,595,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1
14584,32,595,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1
14585,32,595,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1
14586,32,595,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,5,4,1
14587,32,595,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,5,4,1
14588,32,595,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1
14589,32,595,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,5,4,1
14590,32,595,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1
14591,159,5031,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,20,18,1
14592,159,5031,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,20,18,1
14593,141,3738,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,10,0,1
14594,32,595,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0
14595,32,595,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0
14596,32,595,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0
14597,32,595,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,5,4,0
14598,32,595,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,5,4,0
14599,32,595,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0
14600,32,595,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,5,4,0
14601,32,595,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0
14602,159,5031,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,20,18,0
14603,159,5031,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,20,18,0
14604,141,3738,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,10,0,0
14605,7,298,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,1
14606,7,298,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,1,0
14607,123,2695,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,14,0,1
14608,123,2695,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,14,0,1
